package,module,phase,time
unix-2.8.5.1,System.Posix.DynamicLinker,Parser,1.163
unix-2.8.5.1,System.Posix.DynamicLinker,Renamer/typechecker,2.818
unix-2.8.5.1,System.Posix.DynamicLinker,Simplifier,6.016
unix-2.8.5.1,System.Posix.DynamicLinker,Specialise,0.064
unix-2.8.5.1,System.Posix.DynamicLinker,Worker Wrapper binds,0.071
unix-2.8.5.1,System.Posix.DynamicLinker.ByteString,Called arity analysis,0.012
unix-2.8.5.1,System.Posix.DynamicLinker.ByteString,CodeGen,7.346
unix-2.8.5.1,System.Posix.DynamicLinker.ByteString,Common sub-expression,0.014
unix-2.8.5.1,System.Posix.DynamicLinker.ByteString,Constructed Product Result analysis,0.052
unix-2.8.5.1,System.Posix.DynamicLinker.ByteString,CorePrep,0.441
unix-2.8.5.1,System.Posix.DynamicLinker.ByteString,CoreTidy,0.191
unix-2.8.5.1,System.Posix.DynamicLinker.ByteString,CoreToStg,0.67
unix-2.8.5.1,System.Posix.DynamicLinker.ByteString,Demand analysis,1.049
unix-2.8.5.1,System.Posix.DynamicLinker.ByteString,Desugar,0.164
unix-2.8.5.1,System.Posix.DynamicLinker.ByteString,Exitification transformation,0.021
unix-2.8.5.1,System.Posix.DynamicLinker.ByteString,Float inwards,0.024
unix-2.8.5.1,System.Posix.DynamicLinker.ByteString,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})",0.256
unix-2.8.5.1,System.Posix.DynamicLinker.ByteString,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})",0.291
unix-2.8.5.1,System.Posix.DynamicLinker.ByteString,Parser,0.536
unix-2.8.5.1,System.Posix.DynamicLinker.ByteString,Renamer/typechecker,2.1
unix-2.8.5.1,System.Posix.DynamicLinker.ByteString,Simplifier,5.0409999999999995
unix-2.8.5.1,System.Posix.DynamicLinker.ByteString,Specialise,0.053
unix-2.8.5.1,System.Posix.DynamicLinker.ByteString,Worker Wrapper binds,0.053
unix-2.8.5.1,System.Posix.DynamicLinker.Common,Called arity analysis,0.015
unix-2.8.5.1,System.Posix.DynamicLinker.Common,CodeGen,20.858
unix-2.8.5.1,System.Posix.DynamicLinker.Common,Common sub-expression,0.014
unix-2.8.5.1,System.Posix.DynamicLinker.Common,Constructed Product Result analysis,0.078
unix-2.8.5.1,System.Posix.DynamicLinker.Common,CorePrep,0.379
unix-2.8.5.1,System.Posix.DynamicLinker.Common,CoreTidy,0.44
unix-2.8.5.1,System.Posix.DynamicLinker.Common,CoreToStg,1.0150000000000001
unix-2.8.5.1,System.Posix.DynamicLinker.Common,Demand analysis,0.445
unix-2.8.5.1,System.Posix.DynamicLinker.Common,Desugar,0.241
unix-2.8.5.1,System.Posix.DynamicLinker.Common,Exitification transformation,0.028
unix-2.8.5.1,System.Posix.DynamicLinker.Common,Float inwards,0.026
unix-2.8.5.1,System.Posix.DynamicLinker.Common,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})",0.66
unix-2.8.5.1,System.Posix.DynamicLinker.Common,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})",0.552
unix-2.8.5.1,System.Posix.DynamicLinker.Common,Parser,1.074
unix-2.8.5.1,System.Posix.DynamicLinker.Common,Renamer/typechecker,2.988
unix-2.8.5.1,System.Posix.DynamicLinker.Common,Simplifier,17.721
unix-2.8.5.1,System.Posix.DynamicLinker.Common,Specialise,0.106
unix-2.8.5.1,System.Posix.DynamicLinker.Common,Worker Wrapper binds,0.056
unix-2.8.5.1,System.Posix.DynamicLinker.Module,Called arity analysis,0.012
unix-2.8.5.1,System.Posix.DynamicLinker.Module,CodeGen,19.278
unix-2.8.5.1,System.Posix.DynamicLinker.Module,Common sub-expression,0.012
unix-2.8.5.1,System.Posix.DynamicLinker.Module,Constructed Product Result analysis,0.091
unix-2.8.5.1,System.Posix.DynamicLinker.Module,CorePrep,0.331
unix-2.8.5.1,System.Posix.DynamicLinker.Module,CoreTidy,0.386
unix-2.8.5.1,System.Posix.DynamicLinker.Module,CoreToStg,0.9870000000000001
unix-2.8.5.1,System.Posix.DynamicLinker.Module,Demand analysis,0.445
unix-2.8.5.1,System.Posix.DynamicLinker.Module,Desugar,0.58
unix-2.8.5.1,System.Posix.DynamicLinker.Module,Exitification transformation,0.016
unix-2.8.5.1,System.Posix.DynamicLinker.Module,Float inwards,0.026000000000000002
unix-2.8.5.1,System.Posix.DynamicLinker.Module,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})",0.5
unix-2.8.5.1,System.Posix.DynamicLinker.Module,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})",0.589
unix-2.8.5.1,System.Posix.DynamicLinker.Module,Parser,1.614
unix-2.8.5.1,System.Posix.DynamicLinker.Module,Renamer/typechecker,3.32
unix-2.8.5.1,System.Posix.DynamicLinker.Module,Simplifier,10.131
unix-2.8.5.1,System.Posix.DynamicLinker.Module,Specialise,0.096
unix-2.8.5.1,System.Posix.DynamicLinker.Module,Worker Wrapper binds,0.061
unix-2.8.5.1,System.Posix.DynamicLinker.Module.ByteString,Called arity analysis,0.022
unix-2.8.5.1,System.Posix.DynamicLinker.Module.ByteString,CodeGen,6.371
unix-2.8.5.1,System.Posix.DynamicLinker.Module.ByteString,Common sub-expression,0.013
unix-2.8.5.1,System.Posix.DynamicLinker.Module.ByteString,Constructed Product Result analysis,0.038
unix-2.8.5.1,System.Posix.DynamicLinker.Module.ByteString,CorePrep,0.28700000000000003
unix-2.8.5.1,System.Posix.DynamicLinker.Module.ByteString,CoreTidy,0.195
unix-2.8.5.1,System.Posix.DynamicLinker.Module.ByteString,CoreToStg,0.534
unix-2.8.5.1,System.Posix.DynamicLinker.Module.ByteString,Demand analysis,0.215
unix-2.8.5.1,System.Posix.DynamicLinker.Module.ByteString,Desugar,0.125
unix-2.8.5.1,System.Posix.DynamicLinker.Module.ByteString,Exitification transformation,0.013
unix-2.8.5.1,System.Posix.DynamicLinker.Module.ByteString,Float inwards,0.03
unix-2.8.5.1,System.Posix.DynamicLinker.Module.ByteString,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})",0.213
