package,module,phase,time
time-1.14,Data.Time.Calendar.OrdinalDate,Common sub-expression,0.016
time-1.14,Data.Time.Calendar.OrdinalDate,Constructed Product Result analysis,0.118
time-1.14,Data.Time.Calendar.OrdinalDate,CorePrep,0.514
time-1.14,Data.Time.Calendar.OrdinalDate,CoreTidy,0.721
time-1.14,Data.Time.Calendar.OrdinalDate,CoreToStg,1.683
time-1.14,Data.Time.Calendar.OrdinalDate,Demand analysis,0.7030000000000001
time-1.14,Data.Time.Calendar.OrdinalDate,Desugar,0.917
time-1.14,Data.Time.Calendar.OrdinalDate,Exitification transformation,0.014
time-1.14,Data.Time.Calendar.OrdinalDate,Float inwards,0.03
time-1.14,Data.Time.Calendar.OrdinalDate,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})",0.952
time-1.14,Data.Time.Calendar.OrdinalDate,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})",1.044
time-1.14,Data.Time.Calendar.OrdinalDate,Parser,1.878
time-1.14,Data.Time.Calendar.OrdinalDate,Renamer/typechecker,9.837
time-1.14,Data.Time.Calendar.OrdinalDate,Simplifier,28.286
time-1.14,Data.Time.Calendar.OrdinalDate,Specialise,0.186
time-1.14,Data.Time.Calendar.OrdinalDate,Worker Wrapper binds,0.112
time-1.14,Data.Time.Calendar.Private,Called arity analysis,0.021
time-1.14,Data.Time.Calendar.Private,CodeGen,37.167
time-1.14,Data.Time.Calendar.Private,Common sub-expression,0.014
time-1.14,Data.Time.Calendar.Private,Constructed Product Result analysis,0.103
time-1.14,Data.Time.Calendar.Private,CorePrep,0.569
time-1.14,Data.Time.Calendar.Private,CoreTidy,1.025
time-1.14,Data.Time.Calendar.Private,CoreToStg,1.605
time-1.14,Data.Time.Calendar.Private,Demand analysis,1.016
time-1.14,Data.Time.Calendar.Private,Desugar,0.729
time-1.14,Data.Time.Calendar.Private,Exitification transformation,0.014
time-1.14,Data.Time.Calendar.Private,Float inwards,0.031
time-1.14,Data.Time.Calendar.Private,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})",4.608
time-1.14,Data.Time.Calendar.Private,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})",0.813
time-1.14,Data.Time.Calendar.Private,Parser,0.799
time-1.14,Data.Time.Calendar.Private,Renamer/typechecker,6.649
time-1.14,Data.Time.Calendar.Private,Simplifier,20.409
time-1.14,Data.Time.Calendar.Private,Specialise,0.261
time-1.14,Data.Time.Calendar.Private,Worker Wrapper binds,0.109
time-1.14,Data.Time.Calendar.Quarter,Called arity analysis,0.013
time-1.14,Data.Time.Calendar.Quarter,CodeGen,211.25099999999998
time-1.14,Data.Time.Calendar.Quarter,Common sub-expression,0.016
time-1.14,Data.Time.Calendar.Quarter,Constructed Product Result analysis,0.577
time-1.14,Data.Time.Calendar.Quarter,CorePrep,2.2359999999999998
time-1.14,Data.Time.Calendar.Quarter,CoreTidy,4.331
time-1.14,Data.Time.Calendar.Quarter,CoreToStg,15.739
time-1.14,Data.Time.Calendar.Quarter,Demand analysis,5.07
time-1.14,Data.Time.Calendar.Quarter,Desugar,1.518
time-1.14,Data.Time.Calendar.Quarter,Exitification transformation,0.016
time-1.14,Data.Time.Calendar.Quarter,Float inwards,0.025
time-1.14,Data.Time.Calendar.Quarter,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})",5.196
time-1.14,Data.Time.Calendar.Quarter,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})",9.001
time-1.14,Data.Time.Calendar.Quarter,Parser,1.612
time-1.14,Data.Time.Calendar.Quarter,Renamer/typechecker,22.56
time-1.14,Data.Time.Calendar.Quarter,Simplifier,194.274
time-1.14,Data.Time.Calendar.Quarter,Specialise,1.275
time-1.14,Data.Time.Calendar.Quarter,Worker Wrapper binds,0.531
time-1.14,Data.Time.Calendar.Types,Called arity analysis,0.01
time-1.14,Data.Time.Calendar.Types,CodeGen,15.056000000000001
time-1.14,Data.Time.Calendar.Types,Common sub-expression,0.021
time-1.14,Data.Time.Calendar.Types,Constructed Product Result analysis,0.058
time-1.14,Data.Time.Calendar.Types,CorePrep,0.40800000000000003
time-1.14,Data.Time.Calendar.Types,CoreTidy,0.249
time-1.14,Data.Time.Calendar.Types,CoreToStg,0.62
time-1.14,Data.Time.Calendar.Types,Demand analysis,0.364
time-1.14,Data.Time.Calendar.Types,Desugar,0.232
time-1.14,Data.Time.Calendar.Types,Exitification transformation,0.013
time-1.14,Data.Time.Calendar.Types,Float inwards,0.025
time-1.14,Data.Time.Calendar.Types,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})",0.296
time-1.14,Data.Time.Calendar.Types,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})",0.368
time-1.14,Data.Time.Calendar.Types,Parser,0.706
time-1.14,Data.Time.Calendar.Types,Renamer/typechecker,2.368
time-1.14,Data.Time.Calendar.Types,Simplifier,4.97
time-1.14,Data.Time.Calendar.Types,Specialise,0.201
time-1.14,Data.Time.Calendar.Types,Worker Wrapper binds,0.083
time-1.14,Data.Time.Calendar.Week,Called arity analysis,0.013
time-1.14,Data.Time.Calendar.Week,CodeGen,147.334
time-1.14,Data.Time.Calendar.Week,Common sub-expression,0.015
time-1.14,Data.Time.Calendar.Week,Constructed Product Result analysis,2.195
time-1.14,Data.Time.Calendar.Week,CorePrep,1.667
time-1.14,Data.Time.Calendar.Week,CoreTidy,2.753
time-1.14,Data.Time.Calendar.Week,CoreToStg,6.369
time-1.14,Data.Time.Calendar.Week,Demand analysis,7.807
time-1.14,Data.Time.Calendar.Week,Desugar,1.112
time-1.14,Data.Time.Calendar.Week,Exitification transformation,0.014
time-1.14,Data.Time.Calendar.Week,Float inwards,0.027
time-1.14,Data.Time.Calendar.Week,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})",4.301
time-1.14,Data.Time.Calendar.Week,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})",4.394
time-1.14,Data.Time.Calendar.Week,Parser,0.89
time-1.14,Data.Time.Calendar.Week,Renamer/typechecker,12.737
time-1.14,Data.Time.Calendar.Week,Simplifier,137.101
time-1.14,Data.Time.Calendar.Week,Specialise,0.756
time-1.14,Data.Time.Calendar.Week,Worker Wrapper binds,0.325
time-1.14,Data.Time.Calendar.WeekDate,Called arity analysis,0.012
time-1.14,Data.Time.Calendar.WeekDate,CodeGen,55.234
time-1.14,Data.Time.Calendar.WeekDate,Common sub-expression,0.013
time-1.14,Data.Time.Calendar.WeekDate,Constructed Product Result analysis,0.148
time-1.14,Data.Time.Calendar.WeekDate,CorePrep,0.598
time-1.14,Data.Time.Calendar.WeekDate,CoreTidy,0.907
time-1.14,Data.Time.Calendar.WeekDate,CoreToStg,2.067
time-1.14,Data.Time.Calendar.WeekDate,Demand analysis,1.096
time-1.14,Data.Time.Calendar.WeekDate,Desugar,0.564
time-1.14,Data.Time.Calendar.WeekDate,Exitification transformation,0.015
time-1.14,Data.Time.Calendar.WeekDate,Float inwards,0.023
time-1.14,Data.Time.Calendar.WeekDate,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})",1.39
time-1.14,Data.Time.Calendar.WeekDate,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})",1.856
time-1.14,Data.Time.Calendar.WeekDate,Parser,1.26
time-1.14,Data.Time.Calendar.WeekDate,Renamer/typechecker,5.091
time-1.14,Data.Time.Calendar.WeekDate,Simplifier,45.917
time-1.14,Data.Time.Calendar.WeekDate,Specialise,0.551
time-1.14,Data.Time.Calendar.WeekDate,Worker Wrapper binds,0.119
time-1.14,Data.Time.Clock,Called arity analysis,0.019
time-1.14,Data.Time.Clock,CodeGen,0.883
time-1.14,Data.Time.Clock,Common sub-expression,0.008
time-1.14,Data.Time.Clock,Constructed Product Result analysis,0.014
time-1.14,Data.Time.Clock,CorePrep,0.068
time-1.14,Data.Time.Clock,CoreTidy,0.051
time-1.14,Data.Time.Clock,CoreToStg,0.098
time-1.14,Data.Time.Clock,Demand analysis,0.047
time-1.14,Data.Time.Clock,Desugar,0.04
time-1.14,Data.Time.Clock,Exitification transformation,0.009
time-1.14,Data.Time.Clock,Float inwards,0.019
time-1.14,Data.Time.Clock,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})",0.101
